epoch,hour_of_day,day_of_week,month_of_year,year,is_holiday,temperature,humidity,dew_point,temperature_feeling,wind_speed,rain_1h,load,predicted_load
1546311600,2,3,1,2019,1,26.04,82,22.73,26.04,4.63,0.0,1039.0,1059.872
1546315200,3,3,1,2019,1,26.42,81,22.89,26.42,3.1,0.0,1018.0,1020.996
1546318800,4,3,1,2019,1,26.23,82,22.91,26.23,2.6,0.0,988.0,996.174
1546322400,5,3,1,2019,1,26.16,82,22.84,26.16,2.1,0.0,985.0,1000.1099
1546326000,6,3,1,2019,1,25.67,82,22.37,26.43,3.1,0.0,935.0,952.7387
1546329600,7,3,1,2019,1,25.67,82,22.37,26.43,1.54,0.0,968.0,953.96985
1546333200,8,3,1,2019,1,25.48,84,22.58,26.28,2.1,0.0,1017.0,966.9159
1546336800,9,3,1,2019,1,25.23,84,22.33,26.0,0.45,0.0,1043.0,973.68097
1546340400,10,3,1,2019,1,25.42,84,22.52,26.21,2.1,0.0,1056.0,1018.49896
1546344000,11,3,1,2019,1,25.03,82,21.74,25.73,3.1,0.0,1069.0,1024.8573
1546347600,12,3,1,2019,1,25.96,79,22.04,25.96,3.1,0.0,1084.0,1027.5736
1546351200,13,3,1,2019,1,28.08,72,22.56,31.1,5.7,0.0,1090.0,1017.73206
1546354800,14,3,1,2019,1,29.29,69,23.01,33.17,7.72,0.0,1084.0,1016.2285
1546358400,15,3,1,2019,1,30.22,62,22.13,33.69,7.2,0.0,1058.0,994.4174
1546362000,16,3,1,2019,1,31.36,58,22.1,35.1,7.72,0.0,1058.0,1036.2045
1546365600,17,3,1,2019,1,31.94,56,22.07,35.79,7.2,0.0,1039.0,1040.9513
1546369200,18,3,1,2019,1,31.95,58,22.65,36.37,6.7,0.0,1165.0,1140.7684
1546372800,19,3,1,2019,1,31.26,62,23.11,35.94,7.2,0.0,1187.0,1144.4208
1546376400,20,3,1,2019,1,30.35,64,22.78,34.41,7.2,0.0,1197.0,1134.2849
1546380000,21,3,1,2019,1,29.84,65,22.55,33.54,7.2,0.0,1175.0,1114.4077
1546383600,22,3,1,2019,1,28.02,70,22.04,30.71,5.7,0.0,1139.0,1083.8441
1546387200,23,3,1,2019,1,27.05,73,21.79,29.2,4.63,0.0,1087.0,1032.6606
1546390800,0,4,1,2019,0,26.08,81,22.56,26.08,5.7,0.0,1041.0,1018.88684
1546394400,1,4,1,2019,0,25.98,82,22.67,25.98,5.14,0.0,1022.0,988.59283
1546398000,2,4,1,2019,0,25.17,81,21.68,25.86,4.63,0.0,993.0,988.45953
1546401600,3,4,1,2019,0,26.11,83,23.0,26.11,1.03,0.0,977.0,985.3924
1546405200,4,4,1,2019,0,25.73,83,22.62,26.53,1.54,0.0,981.0,977.2429
1546408800,5,4,1,2019,0,25.73,84,22.82,26.55,1.03,0.0,1014.0,1008.73987
1546412400,6,4,1,2019,0,25.67,84,22.76,26.49,0.0,0.0,1029.0,1008.4188
1546416000,7,4,1,2019,0,25.42,84,22.52,26.21,0.0,0.0,1212.0,1223.2167
1546419600,8,4,1,2019,0,25.42,84,22.52,26.21,0.45,0.0,1350.0,1362.3788
1546423200,9,4,1,2019,0,25.11,85,22.41,25.9,0.0,0.0,1372.0,1440.2451
1546426800,10,4,1,2019,0,25.01,83,21.92,25.73,4.12,0.0,1489.0,1492.7704
1546430400,11,4,1,2019,0,25.06,82,21.77,25.76,4.63,0.0,1510.0,1493.9808
1546434000,12,4,1,2019,0,26.14,79,22.21,26.14,5.14,0.0,1545.0,1500.4314
1546437600,13,4,1,2019,0,28.08,72,22.56,31.1,6.2,0.0,1562.0,1513.7616
1546441200,14,4,1,2019,0,29.19,67,22.43,32.57,7.72,0.0,1560.0,1514.577
1546444800,15,4,1,2019,0,30.06,63,22.24,33.57,7.2,0.0,1492.0,1455.1833
1546448400,16,4,1,2019,0,30.95,60,22.28,34.74,7.2,0.0,1392.0,1381.5364
1546452000,17,4,1,2019,0,31.33,57,21.79,34.78,7.72,0.0,1330.0,1300.9666
1546455600,18,4,1,2019,0,32.04,53,21.26,35.19,7.2,0.0,1409.0,1374.6195
1546459200,19,4,1,2019,0,32.0,52,20.91,34.86,6.2,0.0,1392.0,1360.2635
1546462800,20,4,1,2019,0,30.23,63,22.4,33.93,6.2,0.0,1335.0,1332.0804
1546466400,21,4,1,2019,0,29.15,68,22.64,32.68,6.2,0.0,1313.0,1287.1023
1546470000,22,4,1,2019,0,28.1,70,22.11,30.86,6.2,0.0,1256.0,1234.4314
1546473600,23,4,1,2019,0,27.14,76,22.54,29.65,6.7,0.0,1173.0,1126.1323
1546477200,0,5,1,2019,0,26.79,78,22.63,29.12,6.2,0.0,1101.0,1100.5233
1546480800,1,5,1,2019,0,26.08,78,21.94,26.08,4.63,0.0,1071.0,1072.6146
1546484400,2,5,1,2019,0,26.02,81,22.51,26.02,5.14,0.0,1034.0,1046.964
1546488000,3,5,1,2019,0,26.29,81,22.77,26.29,1.03,0.0,1013.0,1026.3401
1546491600,4,5,1,2019,0,25.67,82,22.37,26.43,1.03,0.0,1001.0,1025.3491
1546495200,5,5,1,2019,0,25.73,82,22.42,26.5,1.03,0.0,1026.0,1042.9397
1546498800,6,5,1,2019,0,25.55,83,22.45,26.33,1.03,0.0,1036.0,1060.8784
1546502400,7,5,1,2019,0,25.18,82,21.89,25.89,2.1,0.0,1252.0,1248.1094
1546506000,8,5,1,2019,0,25.24,83,22.15,25.99,2.1,0.0,1370.0,1369.759
1546509600,9,5,1,2019,0,25.05,85,22.35,25.83,0.45,0.0,1459.0,1464.2296
1546513200,10,5,1,2019,0,25.06,84,22.17,25.81,3.6,0.0,1525.0,1526.6924
1546516800,11,5,1,2019,0,25.02,83,21.93,25.74,3.1,0.0,1539.0,1533.7809
1546520400,12,5,1,2019,0,26.1,79,22.17,26.1,4.12,0.0,1553.0,1540.1991
1546524000,13,5,1,2019,0,28.11,72,22.59,31.16,6.2,0.0,1578.0,1539.0167
1546527600,14,5,1,2019,0,29.11,70,23.08,32.97,6.2,0.0,1584.0,1510.9034
1546531200,15,5,1,2019,0,30.2,65,22.89,34.32,7.2,0.0,1514.0,1479.4812
1546534800,16,5,1,2019,0,31.11,63,23.23,35.87,8.23,0.0,1414.0,1395.4711
1546538400,17,5,1,2019,0,31.03,63,23.16,35.68,7.2,0.0,1308.0,1307.7347
1546542000,18,5,1,2019,0,31.01,60,22.33,34.87,7.2,0.0,1406.0,1362.5342
1546545600,19,5,1,2019,0,30.85,56,21.06,33.61,7.2,0.0,1357.0,1366.7852
1546549200,20,5,1,2019,0,30.74,61,22.35,34.54,6.2,0.0,1313.0,1341.349
1546552800,21,5,1,2019,0,29.1,66,22.1,32.21,7.72,0.0,1285.0,1293.9714
1546556400,22,5,1,2019,0,28.04,70,22.06,30.74,5.14,0.0,1231.0,1245.8464
1546560000,23,5,1,2019,0,27.05,73,21.79,29.2,4.6,0.0,1153.0,1154.4308
1546563600,0,6,1,2019,0,26.12,79,22.19,26.12,3.1,0.0,1103.0,1106.1759
1546567200,1,6,1,2019,0,26.04,81,22.52,26.04,5.14,0.0,1065.0,1082.7168
1546570800,2,6,1,2019,0,25.84,82,22.53,26.62,4.12,0.0,1035.0,1053.0944
1546574400,3,6,1,2019,0,26.11,82,22.79,26.11,1.03,0.0,1019.0,1032.8617
1546578000,4,6,1,2019,0,26.04,83,22.93,26.04,1.03,0.0,1019.0,1026.1534
1546581600,5,6,1,2019,0,25.49,79,21.58,26.16,4.16,0.0,1035.0,1046.7098
1546585200,6,6,1,2019,0,25.55,85,22.84,26.38,1.03,0.0,1041.0,1062.3805
1546588800,7,6,1,2019,0,25.42,83,22.32,26.18,0.45,0.0,1233.0,1250.763
1546592400,8,6,1,2019,0,25.42,84,22.52,26.21,0.0,0.0,1386.0,1369.9995
1546596000,9,6,1,2019,0,25.11,84,22.22,25.87,0.45,0.0,1483.0,1457.0128
1546599600,10,6,1,2019,0,24.15,88,22.04,24.92,1.54,0.0,1544.0,1486.9978
1546603200,11,6,1,2019,0,24.92,83,21.83,25.63,2.6,0.0,1574.0,1505.3925
1546606800,12,6,1,2019,0,26.0,81,22.49,26.0,3.1,0.0,1589.0,1512.4589
1546610400,13,6,1,2019,0,28.01,70,22.03,30.69,5.14,0.0,1602.0,1524.5436
1546614000,14,6,1,2019,0,29.33,67,22.56,32.87,6.7,0.0,1582.0,1520.355
1546617600,15,6,1,2019,0,30.38,64,22.8,34.48,7.72,0.0,1518.0,1495.6569
1546621200,16,6,1,2019,0,31.42,60,22.72,35.76,7.2,0.0,1428.0,1393.5748
1546624800,17,6,1,2019,0,32.15,57,22.55,36.52,8.23,0.0,1324.0,1324.6061
1546628400,18,6,1,2019,0,32.14,57,22.54,36.5,6.7,0.0,1414.0,1388.3328
1546632000,19,6,1,2019,0,31.09,63,23.21,35.82,6.2,0.0,1391.0,1371.1052
1546635600,20,6,1,2019,0,31.15,62,23.01,35.69,6.2,0.0,1350.0,1351.9712
1546639200,21,6,1,2019,0,30.12,65,22.81,34.14,6.2,0.0,1299.0,1301.7184
1546642800,22,6,1,2019,0,28.19,71,22.43,31.18,5.7,0.0,1250.0,1256.643
1546646400,23,6,1,2019,0,27.05,76,22.46,29.47,5.14,0.0,1175.0,1193.9523
1546650000,0,7,1,2019,0,26.86,78,22.7,29.26,5.14,0.0,1129.0,1139.8474
1546653600,1,7,1,2019,0,26.12,82,22.8,26.12,6.2,0.0,1083.0,1109.2689
1546657200,2,7,1,2019,0,26.02,79,22.09,26.02,6.7,0.0,1058.0,1083.7715
1546660800,3,7,1,2019,0,26.42,80,22.69,26.42,5.14,0.0,1038.0,1067.0536
1546664400,4,7,1,2019,0,25.92,82,22.61,26.71,4.63,0.0,1029.0,1051.1749
1546668000,5,7,1,2019,0,25.86,82,22.55,26.64,5.7,0.0,1039.0,1044.3623
1546671600,6,7,1,2019,0,25.73,83,22.62,26.53,3.6,0.0,1005.0,1022.31775
1546675200,7,7,1,2019,0,25.73,84,22.82,26.55,2.6,0.0,1116.0,1122.2804
1546678800,8,7,1,2019,0,25.55,84,22.65,26.35,2.6,0.0,1268.0,1247.6143
1546682400,9,7,1,2019,0,25.42,85,22.71,26.24,2.1,0.0,1352.0,1343.0253
1546686000,10,7,1,2019,0,25.04,81,21.55,25.71,4.6,0.0,1414.0,1375.9424
1546689600,11,7,1,2019,0,25.1,82,21.81,25.81,5.14,0.0,1413.0,1362.2253
1546693200,12,7,1,2019,0,26.2,80,22.48,26.2,5.14,0.0,1401.0,1348.9602
1546696800,13,7,1,2019,0,28.08,72,22.56,31.1,6.7,0.0,1369.0,1351.9456
1546700400,14,7,1,2019,0,29.23,66,22.22,32.47,5.7,0.0,1368.0,1346.1902
1546704000,15,7,1,2019,0,30.36,61,22.0,33.75,9.8,0.0,1353.0,1324.0575
1546707600,16,7,1,2019,0,31.33,58,22.08,35.04,7.72,0.0,1301.0,1279.694
1546711200,17,7,1,2019,0,31.42,59,22.44,35.49,8.23,0.0,1263.0,1265.809
1546714800,18,7,1,2019,0,31.71,57,22.14,35.57,5.7,0.0,1358.0,1336.2288
1546718400,19,7,1,2019,0,31.23,55,21.11,34.1,7.72,0.0,1342.0,1311.4421
1546722000,20,7,1,2019,0,30.35,57,20.88,32.88,7.72,0.0,1309.0,1276.2555
1546725600,21,7,1,2019,0,29.34,61,21.04,31.79,7.72,0.0,1237.0,1228.7389
1546729200,22,7,1,2019,0,28.06,65,20.86,30.13,7.2,0.0,1211.0,1180.7856
1546732800,23,7,1,2019,0,27.0,72,21.52,29.02,4.12,0.0,1173.0,1131.1205
1546736400,0,1,1,2019,0,26.08,77,21.73,26.08,3.6,0.0,1130.0,1080.8312
1546740000,1,1,1,2019,0,25.98,78,21.85,25.98,4.12,0.0,1099.0,1050.348
1546743600,2,1,1,2019,0,25.84,79,21.92,26.54,4.12,0.0,1050.0,1022.6806
1546747200,3,1,1,2019,0,26.04,81,22.52,26.04,2.1,0.0,1024.0,1006.1873
1546750800,4,1,1,2019,0,26.11,82,22.79,26.11,2.6,0.0,1012.0,997.17096
1546754400,5,1,1,2019,0,25.62,83,22.52,26.4,1.03,0.0,1019.0,996.9022
1546758000,6,1,1,2019,0,25.55,84,22.65,26.35,1.54,0.0,974.0,960.9348
1546761600,7,1,1,2019,0,25.55,84,22.65,26.35,0.45,0.0,1022.0,1013.2793
1546765200,8,1,1,2019,0,25.48,85,22.77,26.3,2.6,0.0,1101.0,1059.0416
1546768800,9,1,1,2019,0,25.48,84,22.58,26.28,2.1,0.0,1151.0,1104.4453
1546772400,10,1,1,2019,0,24.88,84,21.99,25.62,3.6,0.0,1245.0,1152.0094
1546776000,11,1,1,2019,0,24.92,83,21.83,25.63,3.6,0.0,1245.0,1168.6716
1546779600,12,1,1,2019,0,25.96,78,21.83,25.96,4.63,0.0,1273.0,1183.0094
1546783200,13,1,1,2019,0,28.04,69,21.82,30.61,6.7,0.0,1262.0,1198.1993
1546786800,14,1,1,2019,0,29.32,65,22.06,32.47,8.23,0.0,1265.0,1187.8832
1546790400,15,1,1,2019,0,30.13,62,22.05,33.5,8.23,0.0,1254.0,1168.7229
1546794000,16,1,1,2019,0,31.04,59,22.09,34.68,7.72,0.0,1179.0,1184.8754
1546797600,17,1,1,2019,0,31.56,57,22.0,35.26,7.2,0.0,1129.0,1180.8318
1546801200,18,1,1,2019,0,31.08,57,21.56,34.28,9.3,0.0,1236.0,1259.5598
1546804800,19,1,1,2019,0,31.1,56,21.29,34.08,8.8,0.0,1252.0,1258.6719
1546808400,20,1,1,2019,0,30.06,57,20.61,32.36,8.23,0.0,1250.0,1238.7307
1546812000,21,1,1,2019,0,29.13,62,21.11,31.58,8.23,0.0,1220.0,1209.753
1546815600,22,1,1,2019,0,27.29,67,20.63,29.07,6.7,0.0,1175.0,1168.038
1546819200,23,1,1,2019,0,26.13,72,20.69,26.13,6.2,0.0,1116.0,1105.4755
1546822800,0,2,1,2019,0,26.02,72,20.58,26.02,6.2,0.0,1071.0,1073.9937
1546826400,1,2,1,2019,0,25.1,76,20.57,25.65,5.7,0.0,1039.0,1042.3727
1546830000,2,2,1,2019,0,25.1,77,20.78,25.68,7.72,0.0,1013.0,1019.769
1546833600,3,2,1,2019,0,25.68,76,21.13,26.29,1.03,0.0,996.0,990.8646
1546837200,4,2,1,2019,0,25.43,77,21.1,26.04,1.03,0.0,991.0,989.72156
1546840800,5,2,1,2019,0,25.06,78,20.96,25.66,0.45,0.0,1032.0,1021.5041
1546844400,6,2,1,2019,0,24.99,79,21.09,25.61,2.1,0.0,1035.0,1035.284
1546848000,7,2,1,2019,0,25.18,80,21.48,25.84,2.1,0.0,1212.0,1224.8462
1546851600,8,2,1,2019,0,24.62,82,21.34,25.28,1.03,0.0,1358.0,1360.5002
1546855200,9,2,1,2019,0,24.62,82,21.34,25.28,0.45,0.0,1429.0,1462.7377
1546858800,10,2,1,2019,0,24.11,79,20.24,24.64,7.2,0.0,1509.0,1507.7476
1546862400,11,2,1,2019,0,23.51,82,20.26,24.06,4.12,0.0,1531.0,1521.3832
1546866000,12,2,1,2019,0,25.18,77,20.86,25.76,3.1,0.0,1555.0,1510.9817
1546869600,13,2,1,2019,0,27.16,69,20.98,29.04,5.14,0.0,1580.0,1533.1339
1546873200,14,2,1,2019,0,28.36,67,21.64,30.94,7.72,0.0,1574.0,1524.761
1546876800,15,2,1,2019,0,29.47,64,21.94,32.58,6.7,0.0,1517.0,1505.877
1546880400,16,2,1,2019,0,30.32,61,21.96,33.67,7.2,0.0,1407.0,1407.3136
1546884000,17,2,1,2019,0,31.18,62,23.03,35.76,5.7,0.0,1302.0,1302.381
1546887600,18,2,1,2019,0,31.17,62,23.02,35.74,5.7,0.0,1384.0,1359.661
1546891200,19,2,1,2019,0,30.37,64,22.79,34.46,7.2,0.0,1365.0,1352.3147
1546894800,20,2,1,2019,0,30.24,63,22.41,33.95,7.2,0.0,1317.0,1320.0067
1546898400,21,2,1,2019,0,28.99,68,22.49,32.34,6.69,0.0,1256.0,1281.0023
1546902000,22,2,1,2019,0,27.05,70,21.11,28.94,6.7,0.0,1203.0,1212.6289
1546905600,23,2,1,2019,0,26.08,76,21.52,26.08,5.7,0.0,1145.0,1140.6438
1546909200,0,3,1,2019,0,25.98,78,21.85,25.98,4.12,0.0,1070.0,1090.3298
1546912800,1,3,1,2019,0,25.17,86,22.66,25.99,4.12,0.0,1067.0,1065.8667
1546916400,2,3,1,2019,0,25.06,86,22.55,25.87,4.12,0.0,1036.0,1040.29
1546920000,3,3,1,2019,0,25.73,83,22.62,26.53,0.45,0.0,1020.0,1025.7863
1546923600,4,3,1,2019,0,25.73,81,22.22,26.47,0.45,0.0,1014.0,1021.73206
1546927200,5,3,1,2019,0,25.67,80,21.96,26.38,0.45,0.0,1044.0,1041.6826
1546930800,6,3,1,2019,0,25.67,80,21.96,26.38,1.54,0.0,1038.0,1056.7317
1546934400,7,3,1,2019,0,25.6,79,21.69,26.28,1.03,0.0,1223.0,1243.4884
1546938000,8,3,1,2019,0,25.67,79,21.75,26.36,1.03,0.0,1332.0,1386.0907
1546941600,9,3,1,2019,0,25.11,81,21.62,25.79,1.54,0.0,1419.0,1468.4297
1546945200,10,3,1,2019,0,24.11,81,20.65,24.69,3.1,0.0,1496.0,1504.8263
1546948800,11,3,1,2019,0,24.15,84,21.28,24.81,2.1,0.0,1504.0,1501.9728
1546952400,12,3,1,2019,0,25.26,80,21.56,25.93,2.57,0.0,1518.0,1510.9221
1546956000,13,3,1,2019,0,27.16,71,21.45,29.22,5.14,0.0,1544.0,1531.7705
1546959600,14,3,1,2019,0,29.1,64,21.6,31.86,5.7,0.0,1526.0,1529.1443
1546963200,15,3,1,2019,0,30.27,61,21.91,33.57,5.7,0.0,1461.0,1503.333
1546966800,16,3,1,2019,0,31.45,56,21.61,34.78,8.8,0.0,1372.0,1400.1499
1546970400,17,3,1,2019,0,31.52,57,21.97,35.17,5.14,0.0,1275.0,1313.1444
1546974000,18,3,1,2019,0,31.32,57,21.78,34.76,7.72,0.13,1336.0,1398.8696
1546977600,19,3,1,2019,0,30.59,64,23.0,34.95,6.69,0.0,1316.0,1372.3914
1546981200,20,3,1,2019,0,29.12,65,21.87,32.07,6.7,0.0,1269.0,1343.0132
1546984800,21,3,1,2019,0,28.73,68,22.24,31.81,6.2,0.0,1208.0,1288.8103
1546988400,22,3,1,2019,0,27.02,73,21.77,29.15,6.2,0.0,1159.0,1214.9116
1546992000,23,3,1,2019,0,25.98,75,21.21,25.98,6.2,0.0,1094.0,1143.3735
1546995600,0,4,1,2019,1,25.16,83,22.07,25.9,5.14,0.0,1061.0,1093.6888
1546999200,1,4,1,2019,1,25.98,83,22.87,25.98,5.14,0.0,1049.0,1060.8699
1547002800,2,4,1,2019,1,25.8,85,23.09,26.66,4.12,0.0,1015.0,1029.3835
1547006400,3,4,1,2019,1,25.06,94,24.03,26.08,1.54,0.0,1016.0,1012.31964
1547010000,4,4,1,2019,1,24.94,94,23.91,25.94,1.03,0.0,1007.0,1005.7659
1547013600,5,4,1,2019,1,24.72,89,22.78,25.57,0.0,0.0,1007.0,1013.0006
1547017200,6,4,1,2019,1,24.4,94,23.37,25.35,0.0,0.0,976.0,991.04877
1547020800,7,4,1,2019,1,24.44,94,23.41,25.39,0.0,0.0,1013.0,1060.8754
1547024400,8,4,1,2019,1,25.42,85,22.71,26.24,0.0,0.0,1075.0,1163.2174
1547028000,9,4,1,2019,1,25.42,85,22.71,26.24,0.0,0.0,1138.0,1204.7351
1547031600,10,4,1,2019,1,24.92,86,22.42,25.71,2.1,0.0,1174.0,1204.6843
1547035200,11,4,1,2019,1,24.78,84,21.89,25.51,2.6,0.0,1211.0,1252.339
1547038800,12,4,1,2019,1,25.1,83,22.01,25.83,2.6,0.0,1237.0,1337.9136
1547042400,13,4,1,2019,1,26.12,81,22.6,26.12,1.54,0.0,1245.0,1262.8508
1547046000,14,4,1,2019,1,28.24,70,22.25,31.14,3.1,0.0,1219.0,1249.602
1547049600,15,4,1,2019,1,29.86,65,22.57,33.58,4.12,0.0,1216.0,1225.4373
1547053200,16,4,1,2019,1,30.18,63,22.36,33.82,6.2,0.0,1180.0,1183.6519
1547056800,17,4,1,2019,1,30.21,60,21.58,33.24,5.14,0.0,1170.0,1201.8469
1547060400,18,4,1,2019,1,30.98,58,21.75,34.32,5.7,0.0,1263.0,1303.203
1547064000,19,4,1,2019,1,29.21,65,21.95,32.25,5.14,0.13,1258.0,1299.0703
1547067600,20,4,1,2019,1,29.3,64,21.78,32.25,7.2,0.11,1256.0,1248.3345
1547071200,21,4,1,2019,1,29.08,64,21.58,31.82,6.2,0.0,1217.0,1212.1184
1547074800,22,4,1,2019,1,28.06,68,21.6,30.52,5.14,0.0,1182.0,1156.9678
1547078400,23,4,1,2019,1,27.04,74,22.01,29.27,4.12,0.0,1107.0,1080.3481
1547082000,0,5,1,2019,0,26.08,78,21.94,26.08,3.1,0.0,1049.0,1043.342
1547085600,1,5,1,2019,0,25.98,77,21.64,25.98,2.6,0.0,1015.0,1024.5378
1547089200,2,5,1,2019,0,25.7,79,21.78,26.39,2.6,0.0,992.0,1006.8368
1547092800,3,5,1,2019,0,25.36,82,22.06,26.09,2.1,0.0,991.0,984.7083
1547096400,4,5,1,2019,0,24.81,83,21.73,25.51,0.0,0.0,990.0,982.5461
1547100000,5,5,1,2019,0,24.99,83,21.9,25.71,0.45,0.0,1032.0,999.2987
1547103600,6,5,1,2019,0,24.74,84,21.85,25.46,1.03,0.0,1042.0,1010.7087
1547107200,7,5,1,2019,0,24.56,83,21.48,25.24,0.0,0.0,1209.0,1188.9966
1547110800,8,5,1,2019,0,24.37,83,21.3,25.03,1.03,0.0,1296.0,1335.4218
1547114400,9,5,1,2019,0,23.88,86,21.4,24.57,1.03,0.0,1404.0,1429.2487
1547118000,10,5,1,2019,0,23.09,87,20.81,23.73,1.54,0.0,1477.0,1458.5935
1547121600,11,5,1,2019,0,23.05,85,20.39,23.63,3.6,0.0,1482.0,1481.9431
1547125200,12,5,1,2019,0,25.0,78,20.9,25.59,2.6,0.0,1498.0,1487.0748
1547128800,13,5,1,2019,0,26.98,70,21.04,28.82,6.2,0.0,1516.0,1503.1713
1547132400,14,5,1,2019,0,28.25,66,21.29,30.6,6.2,0.0,1514.0,1494.5826
1547136000,15,5,1,2019,0,29.08,61,20.79,31.33,6.7,0.0,1444.0,1456.7366
1547139600,16,5,1,2019,0,30.36,56,20.6,32.7,5.14,0.0,1358.0,1335.7273
1547143200,17,5,1,2019,0,31.1,53,20.39,33.41,5.14,0.13,1288.0,1271.4612
1547146800,18,5,1,2019,0,29.38,63,21.6,32.22,7.2,0.12,1363.0,1327.7753
1547150400,19,5,1,2019,0,31.07,55,20.97,33.8,5.14,0.32,1313.0,1301.7509
1547154000,20,5,1,2019,0,27.96,66,21.02,30.08,6.7,0.28,1293.0,1268.597
1547157600,21,5,1,2019,0,27.82,68,21.37,30.08,6.7,0.12,1230.0,1231.9708
1547161200,22,5,1,2019,0,26.3,73,21.07,26.3,4.63,0.0,1182.0,1183.4816
1547164800,23,5,1,2019,0,25.22,76,20.69,25.78,5.14,0.0,1105.0,1109.4148
1547168400,0,6,1,2019,0,25.1,77,20.78,25.68,3.6,0.0,1065.0,1066.185
1547172000,1,6,1,2019,0,24.15,81,20.68,24.74,3.1,0.0,1025.0,1045.5935
1547175600,2,6,1,2019,0,24.15,81,20.68,24.74,2.6,0.0,997.0,1015.9858
1547179200,3,6,1,2019,0,24.49,84,21.61,25.19,2.6,0.0,979.0,992.2388
1547182800,4,6,1,2019,0,24.31,85,21.63,25.02,1.54,0.0,980.0,981.8989
1547186400,5,6,1,2019,0,24.31,85,21.63,25.02,1.03,0.0,1024.0,1007.1235
1547190000,6,6,1,2019,0,24.24,85,21.56,24.94,0.0,0.0,1022.0,1018.37286
1547193600,7,6,1,2019,0,24.0,86,21.51,24.7,0.0,0.0,1211.0,1203.516
1547197200,8,6,1,2019,0,23.94,87,21.64,24.66,0.0,0.0,1306.0,1316.3071
1547200800,9,6,1,2019,0,23.81,85,21.14,24.47,0.0,0.0,1383.0,1411.0205
1547204400,10,6,1,2019,0,23.22,87,20.94,23.87,2.6,0.0,1433.0,1457.533
1547208000,11,6,1,2019,0,23.24,90,21.51,23.97,2.6,0.0,1462.0,1470.429
1547211600,12,6,1,2019,0,24.98,82,21.69,25.67,3.6,0.0,1432.0,1480.7515
1547215200,13,6,1,2019,0,26.31,74,21.31,26.31,5.14,0.0,1499.0,1495.4922
1547218800,14,6,1,2019,0,28.9,64,21.41,31.49,4.63,0.0,1514.0,1486.8049
1547222400,15,6,1,2019,0,29.11,62,21.09,31.54,7.2,0.1,1459.0,1442.75
1547226000,16,6,1,2019,0,30.71,56,20.93,33.34,5.14,0.11,1352.0,1333.3887
1547229600,17,6,1,2019,0,30.0,55,19.98,31.89,7.72,0.17,1290.0,1254.3202
1547233200,18,6,1,2019,0,30.66,55,20.59,33.04,4.63,0.0,1367.0,1313.0568
1547236800,19,6,1,2019,0,30.85,50,19.22,32.37,9.3,0.0,1326.0,1306.5155
1547240400,20,6,1,2019,0,30.79,48,18.52,31.91,7.2,0.0,1291.0,1269.3578
1547244000,21,6,1,2019,0,29.83,53,19.22,31.27,7.2,0.0,1237.0,1242.3357
1547247600,22,6,1,2019,0,27.16,62,19.25,28.44,4.63,0.0,1177.0,1196.8252
1547251200,23,6,1,2019,0,26.02,68,19.66,26.02,2.6,0.0,1116.0,1137.8154
1547254800,0,7,1,2019,0,25.7,71,20.05,26.18,3.1,0.0,1078.0,1095.0782
1547258400,1,7,1,2019,0,24.82,74,19.87,25.29,2.6,0.0,1042.0,1061.7443
1547262000,2,7,1,2019,0,24.16,82,20.89,24.77,2.1,0.0,1002.0,1036.8528
1547265600,3,7,1,2019,0,24.44,82,21.17,25.08,1.03,0.0,984.0,1013.61676
1547269200,4,7,1,2019,0,24.31,81,20.84,24.91,1.03,0.0,967.0,995.3033
1547272800,5,7,1,2019,0,24.31,82,21.04,24.94,1.54,0.0,987.0,1000.2437
1547276400,6,7,1,2019,0,23.68,83,20.62,24.27,2.1,0.0,960.0,993.3423
1547280000,7,7,1,2019,0,23.75,85,21.08,24.4,1.54,0.0,1052.0,1078.5382
1547283600,8,7,1,2019,0,23.24,87,20.96,23.89,1.54,0.0,1176.0,1195.0287
1547287200,9,7,1,2019,0,23.43,88,21.33,24.13,1.54,0.0,1258.0,1273.5066
1547290800,10,7,1,2019,0,22.14,89,20.24,22.73,2.1,0.0,1308.0,1317.1716
1547294400,11,7,1,2019,0,22.31,87,20.04,22.87,2.6,0.0,1306.0,1326.5867
1547298000,12,7,1,2019,0,24.08,81,20.62,24.66,2.6,0.0,1284.0,1294.8955
1547301600,13,7,1,2019,0,26.38,70,20.47,26.38,3.1,0.0,1302.0,1280.0376
1547305200,14,7,1,2019,0,27.99,65,20.8,30.01,5.14,0.0,1289.0,1279.7457
1547308800,15,7,1,2019,0,29.15,61,20.86,31.45,6.2,0.0,1271.0,1245.1906
1547312400,16,7,1,2019,0,30.51,51,19.23,32.01,5.14,0.0,1235.0,1223.3921
1547316000,17,7,1,2019,0,31.4,50,19.73,33.29,4.63,0.0,1199.0,1232.7838
1547319600,18,7,1,2019,0,31.38,46,18.37,32.45,5.7,0.0,1284.0,1284.9565
1547323200,19,7,1,2019,0,31.36,46,18.36,32.42,6.2,0.0,1279.0,1276.615
1547326800,20,7,1,2019,0,31.05,46,18.07,31.95,7.72,0.0,1234.0,1233.1716
1547330400,21,7,1,2019,0,30.18,51,18.93,31.48,8.23,0.0,1198.0,1183.8096
1547334000,22,7,1,2019,0,28.09,59,19.33,29.47,7.72,0.0,1142.0,1158.9312
